source_id,mass,radial_velocity,eccentricity,inclination,logg,teff,r_env_r_star
2018203829136261136,3.13,-33.559715,0.63918626,74.46888,4.126,12133.889,4.6503434
2271008331348836366,2.798,21.511559,0.0,0.0,4.18,11324.004,4.379876
2271008331348836385,2.788,50.47863,0.0,0.0,3.982,10351.422,2.6693428
2233931940266770439,2.696,-6.9100194,0.0,0.0,4.047,10351.422,6.5815506
2027908333377159174,3.995,86.10145,0.0,0.0,3.825,12473.835,2.254508
2018303824296411148,2.211,-69.587875,0.0,0.0,4.132,9225.714,2.2683494
2271008339804553262,2.472,102.56517,0.0,0.0,4.097,9885.531,5.0673857
2027908337672126486,2.566,-51.755276,0.0,0.0,4.145,10351.422,5.5734863
2271108330938171411,2.8,80.08245,0.0,0.0,4.143,11091.748,1.8235381
2271108331072389152,2.354,1.27152,0.0,0.0,4.133,9660.509,2.0222058
1729658331099824150,2.476,41.00006,0.0,0.0,3.967,9440.608,1.3988436
1955931944554332178,2.606,18.948524,0.7005703,60.39302,4.166,10592.537,5.8536882
1787931944860778522,2.314,51.01631,0.0,0.0,4.165,9660.509,3.4737651
2018453826163441669,2.611,-185.11195,0.0,0.0,4.113,10351.422,3.88086
1729658335260573701,2.521,-4.9395814,0.0,0.0,3.935,9440.608,6.473492
2053781946512703495,2.788,34.736942,0.0,0.0,3.982,10351.422,3.3260872
2058153823788072964,2.314,-52.952328,0.0,0.0,4.165,9660.509,4.386788
1788031944584331268,2.487,33.650146,0.0,0.0,3.903,9225.714,2.5499191
1986708339765018637,2.553,-100.7901,0.0,0.0,4.03,9885.531,4.0763707
1729658339689758727,2.688,54.030506,0.0,0.0,3.99,10115.795,5.702693
2058303821225918467,3.162,172.96956,0.0,0.0,4.153,11885.022,2.4738643
2054181945272696834,2.837,0.28109524,0.0,0.0,3.949,10351.422,4.8981194
2243203829766029315,2.345,-69.37512,0.0,0.0,4.192,9885.531,5.0908394
1986653823879348230,3.591,132.0264,0.0,0.0,4.072,12735.031,3.7482166
1986653828174315525,5.521,87.16173,0.0,0.0,3.813,15667.511,5.5878186
2236081949355540483,2.595,11.588029,0.0,0.0,3.997,9885.531,5.9117203
1986703825754390540,2.553,-77.32492,0.0,0.0,4.195,10592.537,6.557185
1956531946787962895,2.245,56.775032,0.0,0.0,4.098,9225.714,3.9704714
2054831941462523906,2.211,0.8567429,0.0,0.0,4.132,9225.714,4.620409
1986908330622189569,2.505,118.86136,0.0,0.0,4.193,9908.319,6.6215587
1730053820278374412,2.553,-29.207233,0.0,0.0,4.195,10592.537,1.8673716
1960203821837713417,2.042,29.412415,0.0,0.0,4.165,8810.488,3.7962546
1960203826132680713,2.107,10.039763,0.0,0.0,4.166,9015.711,4.1215935
2175958334266408961,2.071,-53.214706,0.0,0.0,4.197,9015.711,4.382301
2271558336270827540,2.142,49.70887,0.0,0.0,4.133,9015.711,3.6533558
1738858331436482586,2.317,58.30706,0.0,0.0,4.098,9440.608,1.3793948
2028708335460548612,2.008,-85.44553,0.0,0.0,4.196,8810.488,6.573862
2243953829840158743,2.281,-1.5445423,0.0,0.0,4.065,9225.714,6.2859254
1958531945553985545,2.393,-28.266062,0.0,0.0,4.032,9440.608,3.563725
1738431944263204883,2.998,4.0009985,0.0,0.0,3.965,10839.27,3.8649566
1987003820764299296,2.468,-88.34501,0.0,0.0,4.033,9660.509,5.735858
1738908337606492167,2.246,44.84894,0.0,0.0,4.034,9015.711,2.8181603
2197758338425421825,3.769,-229.40857,0.0,0.0,4.031,13031.668,1.8931565
2020158331447934977,11.32,2.991686,0.8730542,75.89369,4.136,26001.596,3.201469
1987003829354233883,2.797,-91.262726,0.0,0.0,4.039,10592.537,3.217134
1987003829488451617,2.042,-78.64901,0.5436846,37.215755,4.165,8810.488,2.6847067
1738481946272464914,2.245,35.6428,0.0,0.0,4.164,9440.608,4.0232143
2056031946600873985,2.641,4.427783,0.0,0.0,3.965,9885.531,5.370099
2020208333054541848,2.641,-162.83633,0.0,0.0,3.965,9885.531,1.7095503
2237731946941644802,2.566,-111.89085,0.0,0.0,4.145,10351.422,5.7751875
2274531948288278531,2.008,37.386242,0.0,0.0,4.196,8810.488,5.344223
2244503826440650764,3.41,5.777474,0.75051767,53.896057,4.093,13001.695,4.172956
1802003825385537539,2.109,-53.527378,0.0,0.0,4.099,8810.488,1.9830405
2060803822904672258,2.211,-34.53154,0.0,0.0,4.132,9225.714,3.3465004
2058181947233927180,3.478,146.68504,0.0,0.0,4.082,12445.146,5.388941
1802203828993392641,3.265,-13.780904,0.0,0.0,4.068,12133.889,1.8077952
1811608338627035137,2.107,-35.616493,0.0,0.0,4.166,9015.711,3.2437382
1986131942268993564,2.657,-63.43065,0.0,0.0,4.136,10592.537,6.7847505
2060853829208899594,2.645,-19.516947,0.0,0.0,4.023,10115.795,3.3280513
2060853829477335050,2.952,-17.31953,0.9769042,-23.316755,4.14,11587.773,6.079743
1738831947452383242,2.138,53.40178,0.0,0.0,4.196,9225.714,2.5598912
2244703821190135814,2.177,18.554443,0.0,0.0,4.033,8810.488,4.8874865
1738881945300893700,3.047,-153.26056,0.24384467,-66.157074,4.168,11614.486,1.7986565
2274981940467597313,3.241,-132.0717,0.0,0.0,4.082,11641.261,1.3003882
1986231942126764038,10.96,135.21811,0.0,0.0,3.919,24266.102,5.316958
1730203821876969491,2.075,2.430721,0.0,0.0,4.132,8810.488,2.3837144
2272008333147766789,2.487,-2.1864634,0.5197419,-85.36111,3.903,9225.714,5.667129
2242931949880475672,2.142,-15.217009,0.92122746,10.729448,4.133,9015.711,4.5406256
1986281948430991376,2.358,-82.48174,0.0,0.0,3.999,9225.714,4.9201713
1739558333662101538,2.314,84.110565,0.0,0.0,4.165,9660.509,4.0838428
2243031945040625665,2.474,14.563499,0.0,0.0,4.154,10115.795,4.524031
1981603827102515209,2.317,-43.55756,0.0,0.0,4.098,9440.608,6.339734
1739558338091286571,2.39,99.6228,0.0,0.0,4.161,9885.531,4.841168
1988358337485340707,2.751,-105.51377,0.0,0.0,4.071,10592.537,4.2817254
2243081947184103431,2.353,18.682453,0.0,0.0,4.065,9440.608,1.9985613
2058731947726733323,2.802,-43.571747,0.0,0.0,4.094,10839.27,2.5942261
1981653829380210690,4.298,-4.209436,0.83567196,30.799147,4.037,14288.939,4.74861
1988353827769679874,3.714,84.83634,0.0,0.0,4.065,13031.668,3.9324925
1988353827769679895,2.281,-87.07949,0.0,0.0,4.065,9225.714,5.9274764
1729958338860417028,6.752,-88.34112,0.0,0.0,4.179,19724.227,3.9293277
2020153829919555608,2.427,-13.544001,0.0,0.0,4.184,10115.795,5.2663116
1730008332279742471,3.428,-30.811377,0.0,0.0,4.171,12735.031,3.247137
1981608336818176013,2.358,29.715572,0.0,0.0,3.999,9225.714,1.6398487
1986681943030235183,2.474,-63.682278,0.0,0.0,4.154,10115.795,4.186351
1981658330103283726,2.138,-29.169146,0.0,0.0,4.196,9225.714,6.5227904
2020203827633848373,3.252,-123.65395,0.0,0.0,4.037,11885.022,2.7461932
1986681947325202439,3.932,105.73825,0.0,0.0,4.085,13645.831,6.2322693
2243331940050534404,2.211,25.089678,0.0,0.0,4.132,9225.714,4.0778403
1988453827493232649,2.511,-59.86553,0.0,0.0,4.0,9660.509,6.756117
1739753827822731270,2.246,-39.545803,0.0,0.0,4.034,9015.711,5.7886095
1981658338827436046,2.075,-16.413778,0.0,0.0,4.132,8810.488,1.8623021
1739658337814839309,3.195,-130.11087,0.0,0.0,4.185,12161.86,4.4809556
1730303821734740003,2.641,62.573788,0.0,0.0,3.965,9885.531,2.6777525
1981708336541728785,2.753,9.300976,0.0,0.0,4.126,10839.27,6.1961536
1986781946914537498,2.443,-80.77741,0.0,0.0,3.935,9225.714,5.6683645
1729981944000675854,2.358,176.55077,0.0,0.0,3.999,9225.714,6.3445463
1988608330351771661,2.075,-105.01564,0.0,0.0,4.132,8810.488,2.9878848
2243731943239712774,2.354,-22.618862,0.0,0.0,4.133,9660.509,2.158474
1988608334512521248,2.696,-109.2828,0.0,0.0,4.047,10351.422,5.5722637
1988608334646738966,2.042,-109.90898,0.0,0.0,4.165,8810.488,1.6439348
2018581945037881350,3.187,-205.9229,0.0,0.0,4.067,11857.6875,2.1628556
2018581949332848649,2.555,-156.52615,0.0,0.0,3.968,9660.509,2.8028846
1981631941958434829,2.699,-75.55786,0.0,0.0,4.156,10839.27,4.442562
1981631941958434830,2.245,-32.608326,0.0,0.0,4.164,9440.608,2.743233
2276681940197179403,3.552,-128.33583,0.0,0.0,4.165,13031.668,5.521922
2276681940197179432,2.533,89.75885,0.0,0.0,3.871,9225.714,4.5215034
1739758333243424807,2.205,110.54251,0.0,0.0,4.196,9440.608,3.4169436
1988658336521781266,2.138,-45.414677,0.0,0.0,4.196,9225.714,2.3996356
2243981940401111050,3.045,-37.85423,0.0,0.0,3.875,10592.537,1.9698474
1981681943967694865,2.963,-51.99759,0.0,0.0,4.049,11091.748,4.16669
1981903821978206209,5.195,30.570702,0.0,0.0,4.001,16032.454,2.337016
2032258331954905117,2.39,-125.0624,0.0,0.0,4.161,9885.531,3.0643756
2276831941929992219,2.042,63.59953,0.0,0.0,4.165,8810.488,6.806483
2247253829307334658,2.963,-104.92284,0.0,0.0,4.049,11091.748,3.98616
1730131945599270920,2.753,-7.673047,0.0,0.0,4.126,10839.27,2.9201374
1987081941790228481,2.138,-37.61799,0.0,0.0,4.196,9225.714,6.420171
1740108330128375829,3.967,-102.35079,0.0,0.0,4.146,13963.684,1.5718483
1740108334423343145,3.134,20.9667,0.0,0.0,4.054,11614.486,3.2258139
2032358335973425155,2.107,-59.243847,0.0,0.0,4.166,9015.711,4.0949483
1740108338584092690,3.932,-116.05858,0.0,0.0,4.085,13645.831,2.3137712
1740108338718310417,3.973,-134.00902,0.0,0.0,3.878,12735.031,3.7463222
1740108338718310443,2.602,81.48456,0.0,0.0,4.056,10115.795,2.5530996
1740108338718310480,2.39,100.85806,0.0,0.0,4.161,9885.531,4.6505
1981953828282433541,2.109,-86.23911,0.0,0.0,4.099,8810.488,4.5909243
1740158332137635857,8.062,-129.86841,0.0,0.0,4.029,21134.89,2.093679
2277131945395617794,2.042,56.145527,0.0,0.0,4.165,8810.488,5.4091396
2244481947474591758,2.008,18.765793,0.0,0.0,4.196,8810.488,5.9562693
1982008339873136677,2.317,-49.21019,0.0,0.0,4.098,9440.608,4.7957544
1740208338441863174,4.436,-140.27364,0.0,0.0,3.972,14288.939,5.9365644
1982058333426679812,4.365,51.168507,0.0,0.0,4.004,14288.939,6.80236
1982058333560897540,3.847,25.000963,0.39954734,27.291916,4.058,13335.214,5.695424
2277531944289828866,2.611,68.91487,0.0,0.0,4.113,10351.422,2.1907394
2273758338778923038,2.008,-19.801935,0.0,0.0,4.196,8810.488,6.3081684
2277581946299088910,2.664,89.55491,0.0,0.0,3.839,9440.608,1.7515804
2220308334068629505,2.142,-30.345411,0.0,0.0,4.133,9015.711,3.6690717
2220658335248547843,2.797,-61.872402,0.0,0.0,4.039,10592.537,4.931642
1740081946144276495,4.853,-138.86343,0.0,0.0,4.172,16032.454,4.370123
1740131948153536548,2.071,84.04351,0.0,0.0,4.197,9015.711,2.2012773
1988853826387443742,2.042,-112.91408,0.0,0.0,4.165,8810.488,6.851589
2019881941309849610,2.519,-65.51049,0.0,0.0,4.122,10115.795,2.1963346
2222808339908132867,2.641,-65.418655,0.0,0.0,3.965,9885.531,6.6735964
2277981949488267276,2.39,92.189705,0.0,0.0,4.161,9885.531,6.747815
1740458331174076442,2.271,68.66478,0.0,0.0,4.196,9660.509,5.2460904
2019881945604816917,2.205,-29.39228,0.0,0.0,4.196,9440.608,2.2357512
2019881945739034690,3.308,-157.70567,0.0,0.0,3.961,11614.486,3.1390576
2019881946007470116,2.427,-107.24116,0.046206605,-59.765305,4.184,10115.795,6.1041007
1981931945558278169,3.088,-142.87585,0.28775632,35.836414,4.173,12387.966,1.3304523
2245831946024255489,2.245,-169.04477,0.0,0.0,4.164,9440.608,1.8179582
1740331947600642051,3.847,-136.23692,0.0,0.0,4.058,13335.214,6.027414
1740331947600642065,2.071,92.79446,0.0,0.0,4.197,9015.711,5.326931
2019981949757554703,2.075,-50.238495,0.0,0.0,4.132,8810.488,3.173494
2020081940891172866,2.566,-83.16223,0.0,0.0,4.145,10351.422,5.7829185
1988581941938487298,3.899,100.3223,0.0,0.0,3.967,13031.668,4.4704204
1982031945013395473,2.042,-56.23192,0.0,0.0,4.165,8810.488,3.8454006
1740431942895009835,2.844,95.30245,0.0,0.0,4.006,10592.537,2.603887
1740431943029227591,2.788,97.98433,0.0,0.0,3.982,10351.422,4.5344043
1882958336668729345,2.211,45.789593,0.0,0.0,4.132,9225.714,1.3590971
1988631948242714641,2.175,-69.59314,0.0,0.0,4.165,9225.714,4.9122815
1740431947324194883,2.138,65.59888,0.0,0.0,4.196,9225.714,1.8571104
2020181944909692944,2.281,-62.777332,0.0,0.0,4.065,9225.714,5.367272
2020181949070442527,2.271,-107.05679,0.0,0.0,4.196,9660.509,1.4874085
1988781941519810595,3.125,-137.75745,0.0,0.0,4.096,11857.6875,3.4081337
1988781949975527462,2.281,-103.9601,0.0,0.0,4.065,9225.714,6.163936
2236308332786745356,2.601,-57.355164,0.0,0.0,3.936,9660.509,5.4728174
2269853826825584663,2.071,-2.8551712,0.0,0.0,4.197,9015.711,6.537968
2020381948517548043,2.008,-34.002636,0.0,0.0,4.196,8810.488,3.4464576
2020381948651765761,5.324,74.3523,0.0,0.0,4.029,16405.898,4.795022
2236808331270291459,2.641,-85.925545,0.0,0.0,3.965,9885.531,6.191184
2248581949159374849,2.602,11.486693,0.0,0.0,4.056,10115.795,6.4845185
2274358337120239617,3.363,-159.61232,0.0,0.0,4.145,12445.146,3.3834207
2053958332229615625,2.071,42.07142,0.0,0.0,4.197,9015.711,4.1633043
2248681948882927617,3.064,-2.0735943,0.0,0.0,3.984,11091.748,2.7127504
1989808331329372181,2.391,-106.391846,0.0,0.0,4.099,9660.509,2.1517806
1989808335490121730,6.127,117.4145,0.0,0.0,4.128,18407.72,3.4150386
1882753827908616198,3.57,99.13434,0.9463362,-47.23011,3.967,12416.523,2.7137818
1989808339919306773,3.06,-104.49174,0.0,0.0,4.124,11857.6875,6.398204
2249131949786398722,2.358,-135.85393,0.0,0.0,3.999,9225.714,2.542803
2055008335769370636,2.042,-0.22421628,0.0,0.0,4.165,8810.488,6.715064
2275008333175848964,2.142,14.764278,0.0,0.0,4.133,9015.711,6.5833154
2275008337470816260,5.21,-152.64717,0.0,0.0,3.849,15310.875,5.2607913
1884603824539172866,2.175,52.486923,0.0,0.0,4.099,9015.711,3.8577676
2055358336949288964,2.245,17.842634,0.0,0.0,4.098,9225.714,5.6360393
2055408330368614407,3.089,-6.4918623,0.0,0.0,4.029,11350.108,4.702776
2055408334663581701,2.553,-4.38426,0.0,0.0,4.195,10592.537,2.2694504
2275158339069411332,2.138,54.97515,0.0,0.0,4.196,9225.714,6.150921
1989281940137574401,3.878,84.19794,0.0,0.0,4.119,13645.831,3.2301366
2090203823233564673,2.075,30.85545,0.0,0.0,4.132,8810.488,4.875189
2275358338650734597,2.699,33.174755,0.0,0.0,4.156,10839.27,4.9059505
1989331942012616777,2.008,-106.8688,0.0,0.0,4.196,8810.488,4.7648816
1989331942146834510,2.946,-111.46074,0.0,0.0,3.997,10839.27,3.2257004
2270103828416167957,2.533,92.571335,0.0,0.0,3.871,9225.714,1.3796614
1742331941937479691,3.714,-133.80777,0.0,0.0,4.065,13031.668,2.6238012
1742331941937479726,2.109,69.60655,0.0,0.0,4.099,8810.488,4.9741364
2270153826130460674,3.047,-38.76693,0.0,0.0,4.168,11614.486,6.340225
2270203823844753411,2.432,-0.82679516,0.0,0.0,4.129,9885.531,1.8196694
2269881941815722011,2.751,-13.721993,0.0,0.0,4.071,10592.537,4.595551
2093203827825049601,2.657,5.5569725,0.0,0.0,4.136,10592.537,2.0175116
1989381944021876738,2.487,-46.774975,0.0,0.0,3.903,9225.714,6.4901457
1990003825221566474,2.751,-77.92629,0.0,0.0,4.071,10592.537,5.687856
1990003825355784193,5.314,112.44859,0.0,0.0,4.123,16788.041,6.2985134
2058208331486461966,3.315,-56.457718,0.9523871,-34.937256,4.106,12705.741,6.5687447
1909603828576026625,4.181,230.93602,0.0,0.0,4.106,14288.939,6.218671
2058208339673743376,2.141,-41.19155,0.0,0.0,4.066,8810.488,6.604772
2021331948173000715,2.696,-48.00996,0.0,0.0,4.047,10351.422,1.667563
1731653824445153286,5.364,-100.60763,0.0,0.0,3.937,16032.454,3.874834
2270353821282598923,2.8,74.81281,0.0,0.0,4.143,11091.748,6.3769817
1731703822159446025,3.903,-95.13017,0.0,0.0,3.91,12735.031,6.7174764
1731703826454413314,4.659,-90.05949,0.0,0.0,4.177,15667.511,1.7210332
1731753824168706093,2.664,98.18198,0.0,0.0,3.839,9440.608,3.9671757
2276858338798993427,2.008,70.627846,0.0,0.0,4.196,8810.488,2.6197598
2270131943272087553,3.428,-28.031946,0.0,0.0,4.171,12735.031,3.6692016
2276908336513286157,2.864,-117.327156,0.0,0.0,4.152,10864.256,1.6331211
2276908336513286158,3.108,-105.90653,0.0,0.0,4.14,11641.261,2.0840466
1911603823047081988,2.8,64.933426,0.0,0.0,4.143,11091.748,1.4694724
2277008331941871659,2.688,65.55084,0.0,0.0,3.99,10115.795,3.285022
2277008331941871671,3.365,104.574135,0.0,0.0,3.867,11350.108,2.4698768
2104353829213437955,2.595,93.734215,0.0,0.0,3.997,9885.531,1.8921449
2277058333951131655,3.309,-115.6403,0.0,0.0,4.178,12445.146,4.8835006
2277058333951131671,2.553,86.32291,0.0,0.0,4.03,9885.531,1.3379661
2026703826978865158,4.615,126.897026,0.0,0.0,4.117,15310.875,6.3730597
2244308336440770562,3.06,-104.1321,0.0,0.0,4.124,11857.6875,3.3643823
1909731943155499010,2.142,111.25889,0.0,0.0,4.133,9015.711,3.6733317
2244508335887876097,5.675,-233.73714,0.0,0.0,4.05,17179.084,1.4410897
2277558332568895519,2.245,50.98429,0.0,0.0,4.164,9440.608,6.844014
2026903826425970690,6.22,116.808975,0.0,0.0,4.189,18836.49,2.1272612
2277558336998080566,2.699,52.01945,0.58115005,-54.02299,4.156,10839.27,4.080426
2026953824006045705,3.795,119.49396,0.0,0.0,4.092,13335.214,6.7515426
2026953828435230728,3.195,-57.49333,0.0,0.0,3.964,11350.108,4.5891485
2060458331440414728,2.211,-12.134207,0.0,0.0,4.132,9225.714,6.3296885
1996353827262955521,2.138,-22.630583,0.19574687,-64.88952,4.196,9225.714,3.8604536
2127553829367971842,2.142,34.38832,0.0,0.0,4.133,9015.711,2.1719697
2027053823863816209,2.107,-81.758095,0.0,0.0,4.166,9015.711,4.734813
2293631947026464769,3.558,-155.20091,0.0,0.0,3.88,11885.022,1.9774656
1982581941479669777,2.641,-17.918932,0.0,0.0,4.185,10814.34,4.89242
2060508337744642056,2.753,-24.150156,0.0,0.0,4.126,10839.27,2.8615158
2060508337744642067,2.042,-8.651669,0.0,0.0,4.165,8810.488,1.9236164
1982581945908854786,2.724,21.685833,0.09641387,-29.173592,4.132,10162.487,2.9761412
1911481944760123394,2.008,55.22402,0.0,0.0,4.196,8810.488,1.6691791
1997353824364265521,2.655,-117.94588,0.0,0.0,4.08,10351.422,2.1057425
1997403826373525509,2.432,-63.06683,0.0,0.0,4.129,9885.531,3.7530916
2270803826481037347,2.142,105.098236,0.0,0.0,4.133,9015.711,1.604685
1914131943742504962,2.138,40.547886,0.0,0.0,4.196,9225.714,3.1390643
1925303828123484170,2.107,94.718636,0.0,0.0,4.166,9015.711,4.039513
2027903827956465666,3.418,83.10862,0.0,0.0,4.113,12445.146,4.054255
1731881943043145762,2.042,84.26942,0.0,0.0,4.165,8810.488,1.5538185
1731881943043145768,3.113,116.570175,0.0,0.0,3.951,11091.748,2.0774934
1731931945052405771,2.606,38.278145,0.0,0.0,4.166,10592.537,5.8685107
2026681944120492056,2.8,-36.133442,0.0,0.0,4.143,11091.748,2.280636
1983303822268694545,2.888,-68.28088,0.0,0.0,4.169,11587.773,1.3954937
1983303822402912262,2.008,-45.851986,0.0,0.0,4.196,8810.488,6.7673497
2026681948281241610,2.566,-64.74587,0.0,0.0,4.145,10351.422,6.703805
