source_id,mass,radial_velocity,eccentricity,inclination,logg,teff,r_env_r_star
2069408334481457171,2.433,13.659105,0.0,0.0,3.999,9440.608,4.0113277
1731981946927448101,2.519,53.69427,0.0,0.0,4.122,10115.795,6.8248234
2069408338910642197,2.743,17.254965,0.0,0.0,4.015,10351.422,6.884314
1983303826697879632,2.787,-146.16447,0.0,0.0,3.868,9885.531,3.9345584
1983353820117205011,2.858,-40.363068,0.0,0.0,4.112,11091.748,4.6039214
2026781948139012099,2.688,-51.084995,0.0,0.0,3.99,10115.795,1.9377667
1983353824680607762,2.245,-19.529099,0.3078753,28.181896,4.164,9440.608,2.2833135
2028403822279262217,2.664,-119.38638,0.0,0.0,3.839,9440.608,5.3951826
2270953828213850146,2.511,89.37087,0.0,0.0,4.064,9885.531,3.9393182
2270953828213850154,2.993,105.62755,0.0,0.0,3.852,10351.422,3.9577951
1983503821850017798,2.884,-169.99573,0.0,0.0,3.861,10115.795,6.644421
2271103821356728333,2.938,43.263973,0.0,0.0,3.884,10351.422,4.2780943
2131131949442400258,2.075,72.35198,0.0,0.0,4.132,8810.488,6.6051097
1729403824222765082,2.837,-14.215252,0.0,0.0,3.949,10351.422,6.1186566
2027131940728995854,3.558,-82.032616,0.0,0.0,3.88,11885.022,2.7379138
1767453828422041607,2.941,-20.473618,0.0,0.0,3.829,10115.795,6.077197
1732131948794478621,2.521,112.778015,0.0,0.0,3.935,9440.608,3.0990193
2132831944742797314,2.205,44.54094,0.0,0.0,4.196,9440.608,6.383523
1983553823859277846,3.193,-149.97954,0.0,0.0,4.023,11614.486,3.5613892
2251108334822227969,2.751,-192.29398,0.0,0.0,4.071,10592.537,6.069648
1945603827705053198,2.042,60.677193,0.0,0.0,4.165,8810.488,5.567986
2198003821576192003,2.474,-16.279009,0.0,0.0,4.154,10115.795,4.7838845
2271503829109309470,3.074,-1.2669684,0.52127564,-57.836044,4.083,11614.486,3.5204139
1770153825387151362,6.089,-180.79715,0.0,0.0,3.824,16788.041,2.9173903
1983531941000904764,2.246,-115.67633,0.0,0.0,4.034,9015.711,2.59264
1983531945295872018,2.142,-90.62572,0.0,0.0,4.133,9015.711,5.6530204
1983531945295872032,2.511,-136.76028,0.0,0.0,4.0,9660.509,6.621331
1732678083950936098,2.075,114.22809,0.0,0.0,4.132,8810.488,1.5123142
1983531949590839361,2.553,-154.38776,0.0,0.0,4.03,9885.531,1.6222335
1765431942502678533,2.175,-18.18651,0.0,0.0,4.099,9015.711,1.697739
1767178087360888835,2.694,-0.121583216,0.0,0.0,3.871,9660.509,1.3705988
2270981947364737081,2.753,91.097275,0.0,0.0,4.126,10839.27,1.7745874
1733053829030608918,2.209,102.83401,0.0,0.0,4.066,9015.711,3.653555
2020190637789282308,2.893,-16.485537,0.0,0.0,3.973,10592.537,3.008732
1765681944093261826,2.205,-24.159271,0.0,0.0,4.196,9440.608,4.030265
2027931947107352580,3.896,-28.548807,0.0,0.0,3.807,12416.523,4.4409833
1740090630568149006,7.519,-124.308075,0.0,0.0,4.196,21134.89,6.7237887
1740090630568149047,2.902,79.13154,0.0,0.0,4.03,10839.27,4.888327
2274553826851684365,2.611,66.8297,0.0,0.0,4.113,10351.422,3.5154796
1805290639303114753,2.742,-1.9375978,0.0,0.0,4.173,11091.748,2.2031887
2030603829082324998,3.363,-83.17208,0.0,0.0,3.928,11614.486,3.144262
2004153827309125635,2.109,-74.26865,0.61840856,-61.108665,4.099,8810.488,4.367579
1740090639158083598,4.271,-151.40923,0.0,0.0,3.979,13963.684,3.1173344
1740090639158083660,3.104,45.954716,0.0,0.0,3.844,10592.537,4.1435175
2247140639739215873,5.819,-202.53462,0.0,0.0,4.075,17579.236,4.10681
1740140632577409092,2.736,76.162766,0.0,0.0,3.958,10115.795,2.2036986
1988590639381479459,3.195,-133.35948,0.0,0.0,3.964,11350.108,1.2444507
1740140636738158675,3.193,76.54468,0.0,0.0,4.023,11614.486,4.6730213
1740140636872376334,3.932,-138.47006,0.0,0.0,4.085,13645.831,6.0931354
1740140636872376356,2.109,54.66348,0.0,0.0,4.099,8810.488,5.605669
2202253824859570177,2.401,-85.49265,0.0,0.0,3.968,9225.714,3.0846803
1732681940831567894,2.175,117.53157,0.0,0.0,4.165,9225.714,5.8384757
1767181948536487937,3.878,-217.78336,0.0,0.0,4.119,13645.831,6.3375854
1948553821831561218,2.271,-15.619287,0.0,0.0,4.196,9660.509,4.841585
1945831946303045639,2.91,73.743454,0.0,0.0,4.081,11091.748,5.425154
2202903820915179521,4.641,-183.03067,0.0,0.0,3.814,13963.684,4.873388
2271903823440117768,2.354,142.60194,0.0,0.0,4.133,9660.509,4.63814
2028381948010823719,2.354,-150.26317,0.0,0.0,4.133,9660.509,5.5298476
2292340639204900866,2.657,22.347473,0.0,0.0,4.136,10592.537,2.3671918
2292390632758444033,5.67,-171.39282,0.0,0.0,4.143,17579.236,4.6030774
2271531943696793635,2.281,60.078663,0.0,0.0,4.131,9440.608,2.3985507
2292440630472736774,2.611,9.004652,0.0,0.0,4.113,10351.422,6.750081
1770178083362439172,2.075,35.86602,0.0,0.0,4.132,8810.488,3.8487043
1772253828037476356,2.555,-4.0425863,0.0,0.0,3.968,9660.509,4.7853575
2205353820450455553,2.284,-64.44892,0.0,0.0,4.001,9015.711,6.027275
1733078087140114439,2.519,7.0559516,0.0,0.0,4.122,10115.795,6.1455064
1981890632133640205,2.141,-6.7919917,0.0,0.0,4.066,8810.488,4.9861584
1988790638694367270,2.602,-96.95239,0.0,0.0,4.056,10115.795,1.7293311
1988790638828584994,2.852,-84.55225,0.0,0.0,4.062,10839.27,3.2427845
1740440636043034671,2.519,68.31925,0.0,0.0,4.122,10115.795,1.698103
2270258335703891972,2.972,-62.61921,0.59562886,-64.654755,4.082,10641.431,5.7020354
2076440639188238342,2.487,-55.00358,0.0,0.0,3.903,9225.714,3.674476
1770528088837324810,2.246,4.058563,0.0,0.0,4.034,9015.711,6.624921
1740490638052294675,2.553,32.06121,0.0,0.0,4.195,10592.537,2.3615437
1740490638052294693,2.319,74.41836,0.0,0.0,4.032,9225.714,4.5610204
1740490638186512403,2.107,31.691143,0.3685708,-17.899405,4.166,9015.711,1.4847753
1947831949498253314,2.042,-4.2802677,0.0,0.0,4.165,8810.488,2.7790072
1947881942917578769,2.657,39.860504,0.0,0.0,4.136,10592.537,3.2527096
2276653825207042092,2.432,75.86717,0.0,0.0,4.129,9885.531,2.9921017
1947931949221806087,2.317,8.003729,0.0,0.0,4.098,9440.608,4.1377087
2276653829636227120,2.391,98.75449,0.0,0.0,4.099,9660.509,5.06056
1773153829844418578,2.632,-68.694336,0.0,0.0,3.808,9225.714,3.796467
2276703823055552533,2.886,86.1505,0.0,0.0,3.917,10351.422,4.329932
1770728088150212615,2.245,26.813135,0.0,0.0,4.164,9440.608,4.8886366
1770181948698787851,2.837,12.169424,0.0,0.0,3.949,10351.422,2.5580924
2276703827350519841,2.391,113.568436,0.0,0.0,4.099,9660.509,3.3010986
2004131948477284358,2.533,-52.865997,0.0,0.0,3.871,9225.714,6.4000473
2251740635478360065,2.476,13.0721655,0.0,0.0,3.967,9440.608,6.1844687
2276853824654147594,8.382,-127.54014,0.0,0.0,3.874,20701.414,5.6922665
1770481948003663887,3.424,44.222755,0.0,0.0,3.834,11350.108,6.875411
2197781947726430217,3.143,-31.148745,0.0,0.0,3.996,11350.108,4.623495
2197981947307753475,2.952,-68.10291,0.0,0.0,4.14,11587.773,3.9576113
2092408339752288262,2.888,49.067093,0.0,0.0,4.169,11587.773,5.839522
1771028083025903620,3.216,41.141434,0.0,0.0,3.835,10839.27,2.170752
2198081947031306241,5.379,-228.93703,0.0,0.0,4.183,17179.084,5.540847
1954653826443116548,2.893,-41.199913,0.0,0.0,3.973,10592.537,5.071641
1982140637884973077,2.511,-67.14201,0.0,0.0,4.0,9660.509,4.248288
2269840632820269083,3.252,8.591935,0.0,0.0,4.037,11885.022,3.2743418
1954753821871702018,2.743,-40.15092,0.0,0.0,4.015,10351.422,2.9218295
2296308338717097985,3.331,-128.07391,0.0,0.0,4.038,12133.889,2.9947357
2222503826861064193,2.353,-103.09509,0.0,0.0,4.065,9440.608,6.64876
2277053824235470861,3.106,-109.60873,0.0,0.0,4.183,11885.022,5.67092
1770831940593647626,3.331,38.097343,0.0,0.0,4.038,12133.889,6.859842
1770881946897874946,2.177,27.132973,0.0,0.0,4.033,8810.488,5.498099
2269940632409604115,2.401,137.52054,0.0,0.0,3.968,9225.714,4.3350525
1772428083584827407,2.994,-29.618956,0.0,0.0,3.908,10592.537,5.5291114
1989340639455608918,3.195,-113.654335,0.0,0.0,3.964,11350.108,6.31258
1742340639246254116,2.852,75.92781,0.0,0.0,4.062,10839.27,5.620128
1733278086453002241,7.519,-62.93343,0.0,0.0,4.196,21134.89,4.9901786
1742390637094764545,3.878,-134.77684,0.0,0.0,4.119,13645.831,6.2872868
1742390637094764549,2.706,22.450953,0.0,0.0,4.104,10592.537,3.8897326
1772181943304060931,6.223,-225.3649,0.0,0.0,4.095,18407.72,3.516458
2278003823622488066,2.443,47.663025,0.0,0.0,3.935,9225.714,5.139066
1946178086710018058,3.364,63.23542,0.1307316,-32.342678,4.057,12416.523,6.0347595
1983528088415240243,2.175,-175.76868,0.0,0.0,4.165,9225.714,1.259506
2236553824393232389,3.589,-40.28485,0.0,0.0,3.914,12161.86,4.3783417
2089740636780494849,2.706,8.950099,0.0,0.0,4.104,10592.537,5.871939
2017753823669387298,2.075,-85.94967,0.0,0.0,4.132,8810.488,2.0627577
2162628087085268993,2.751,9.7618885,0.0,0.0,4.071,10592.537,4.1325235
1946478085612240910,2.141,76.02915,0.0,0.0,4.066,8810.488,6.001633
2205931940362584066,2.553,-32.79467,0.0,0.0,4.195,10592.537,4.929784
2270340635733000212,2.835,105.42504,0.0,0.0,3.893,10115.795,1.9944901
2028728083720175624,2.393,-29.190067,0.0,0.0,4.032,9440.608,4.736512
1983678086121521165,2.245,-136.76077,0.13504322,64.88859,4.164,9440.608,6.830231
2055003826053709833,2.107,37.495335,0.0,0.0,4.166,9015.711,3.468574
1788053827442704387,3.011,71.33918,0.0,0.0,4.112,11587.773,6.7827487
1956253826180710423,2.595,-38.13806,0.0,0.0,3.997,9885.531,2.3258317
1947828084027686913,3.418,207.74977,0.0,0.0,4.113,12445.146,4.910956
2170978087758462981,2.138,-32.781696,0.0,0.0,4.196,9225.714,5.4572797
1948028083474792458,2.852,97.47931,0.0,0.0,4.062,10839.27,3.1023962
1910040639634931717,2.319,42.01151,0.0,0.0,4.032,9225.714,3.6840189
2004128083006717958,3.074,-43.80016,0.0,0.0,4.083,11614.486,1.7976425
2172928080220258305,2.516,-24.11521,0.0,0.0,4.175,10351.422,5.143773
2173328083409436673,2.353,-60.536594,0.0,0.0,4.065,9440.608,6.4606743
1731640638895554569,6.388,-84.619125,0.0,0.0,4.027,18407.72,4.9867826
2271628082110529573,2.211,121.50927,0.0,0.0,4.132,9225.714,6.7827497
2271628082244747303,3.313,149.56075,0.0,0.0,4.007,11885.022,1.264121
2271628086539714591,3.373,137.12216,0.0,0.0,3.976,11885.022,3.8331752
1731740634592575499,5.794,-84.78868,0.77923054,-89.11856,3.92,16788.041,6.2293572
2030578080753385477,2.432,-69.244316,0.0,0.0,4.129,9885.531,4.793333
1733053936539009044,2.787,2.401001,0.0,0.0,3.868,9885.531,3.931546
1911440631469703174,2.427,99.851364,0.0,0.0,4.184,10115.795,3.4477398
1947903937445101578,2.401,41.987034,0.0,0.0,3.968,9225.714,6.1493874
1733103934119084044,3.06,53.41139,0.0,0.0,4.124,11857.6875,6.252518
2197828088694308869,2.358,-63.636353,0.0,0.0,3.999,9225.714,2.3426833
1948928085147516930,2.427,-5.1378126,0.0,0.0,4.184,10115.795,1.6183122
1729578083930865669,3.54,-15.264225,0.0,0.0,4.049,12445.146,3.3602278
1729578083930865694,3.134,33.430134,0.0,0.0,4.054,11614.486,1.5340731
2202953934593589250,2.427,-31.881657,0.0,0.0,4.184,10115.795,5.0736346
1729628081645158434,2.699,8.900361,0.0,0.0,4.156,10839.27,4.790251
2272028081273176065,2.075,18.68133,0.7261071,59.74102,4.132,8810.488,1.7741776
1729628086074343441,2.835,58.251602,0.01348335,-57.183147,3.893,10115.795,6.6939974
2199028089671909377,3.847,-229.4539,0.0,0.0,4.058,13335.214,3.6955976
1997390632233992195,2.008,-47.72448,0.0,0.0,4.196,8810.488,2.4596527
2026640639285788682,2.075,-24.518896,0.0,0.0,4.132,8810.488,3.780574
2026690632839331848,3.478,130.2994,0.0,0.0,4.082,12445.146,6.1195645
2026690637000081438,2.281,-97.45212,0.0,0.0,4.065,9225.714,2.1908278
2026740634848591876,3.309,148.17432,0.0,0.0,4.178,12445.146,1.2447252
2127440639934070787,2.142,30.561348,0.0,0.0,4.133,9015.711,2.57318
2127640635086209027,2.602,26.525503,0.0,0.0,4.056,10115.795,5.670112
1954578084694851586,3.106,172.63551,0.0,0.0,4.183,11885.022,2.1387675
1954628082274926604,2.042,-70.06801,0.0,0.0,4.165,8810.488,1.8742235
1954628086704111621,3.222,157.51204,0.0,0.0,4.123,11912.42,3.2220566
1772453939287949324,3.089,34.777763,0.0,0.0,4.029,11350.108,3.313301
1954678084418404355,3.93,134.65694,0.0,0.0,3.857,12473.835,1.2086014
1954678088713371664,2.595,-94.11697,0.0,0.0,3.997,9885.531,2.634357
1732140633084133377,5.113,-78.14648,0.0,0.0,3.824,14962.356,5.376677
2032253938203361320,3.248,-153.25415,0.0,0.0,4.133,12676.519,2.482522
1954728081998479361,2.391,-36.58736,0.0,0.0,4.099,9660.509,5.162382
1772653930145120258,2.751,10.527674,0.0,0.0,4.071,10592.537,6.597739
1772653938600837133,2.706,11.499873,0.0,0.0,4.104,10592.537,3.1768053
2202478082281963521,12.202,-173.1513,0.0,0.0,4.168,27164.393,2.4020045
1954828081722032138,2.611,-65.731476,0.0,0.0,4.113,10351.422,6.6400337
1954828086151217153,3.499,178.45149,0.0,0.0,4.029,12189.8955,1.6337271
2213953938544132097,2.109,-79.03625,0.0,0.0,4.099,8810.488,5.423512
2271140637816389645,2.963,106.81014,0.0,0.0,4.049,11091.748,2.157315
1738678088838938627,5.314,-144.53244,0.0,0.0,4.123,16788.041,6.8358107
2204878084237164545,2.511,-44.435986,0.0,0.0,4.0,9660.509,1.7541326
1773153937352818702,2.474,-21.966145,0.0,0.0,4.154,10115.795,6.5602913
1738828081981816833,3.478,-123.38107,0.0,0.0,4.082,12445.146,4.8073807
1738828086276784137,7.821,-155.77808,0.0,0.0,4.094,21134.89,1.3685516
1738878083856859163,2.175,60.5659,0.0,0.0,4.165,9225.714,1.3910488
1729653933053313033,2.071,-12.764243,0.0,0.0,4.197,9015.711,3.4760287
2207928082247974913,2.245,-190.20013,0.0,0.0,4.164,9440.608,3.7348466
1954903935273664513,3.847,165.88374,0.0,0.0,4.058,13335.214,2.3977816
2212378089273425921,2.401,-175.71689,0.0,0.0,3.968,9225.714,4.2809935
1955003930702249992,3.967,133.11519,0.0,0.0,3.992,13335.214,3.1933439
1955003934997217288,6.84,196.00652,0.0,0.0,4.145,19724.227,2.5706058
2271590630264143913,3.57,99.170815,0.33402556,-33.14317,3.967,12416.523,4.2636857
2017678086216089625,2.138,-126.57434,0.0,0.0,4.196,9225.714,5.9893017
2271590634424893467,3.074,109.8177,0.0,0.0,4.083,11614.486,4.028753
1983340634433388605,3.364,-161.64842,0.0,0.0,4.057,12416.523,1.5740029
1983340634567606297,2.177,-69.21999,0.0,0.0,4.033,8810.488,3.8845296
2027940631531225098,2.107,-72.79991,0.0,0.0,4.166,9015.711,4.8206863
1955578086225346573,3.045,9.619589,0.0,0.0,3.875,10592.537,3.651434
1729978087120044051,2.39,73.352066,0.0,0.0,4.161,9885.531,3.519977
1739378082743058437,3.566,-132.89644,0.55312335,64.922905,3.999,12189.8955,2.6178691
1985528087181262888,3.169,-96.12895,0.0,0.0,3.919,11091.748,2.1523385
1983390636442648612,2.042,-99.59114,0.0,0.0,4.165,8810.488,2.8773706
2233953939089260550,2.664,-27.164131,0.0,0.0,3.839,9440.608,1.5857315
2017778081778892824,2.511,-110.020515,0.0,0.0,4.0,9660.509,1.4795982
1730078086843596835,2.205,81.97916,0.0,0.0,4.196,9440.608,4.428165
1955728083663192074,3.868,-12.648523,0.0,0.0,3.859,12705.741,6.649421
2017778086073860131,2.345,-143.32822,0.0,0.0,4.192,9885.531,3.7478056
1955778089967419395,3.249,-29.133097,0.0,0.0,3.992,11614.486,3.7795026
2293403828428472322,2.175,-15.107451,0.0,0.0,4.165,9225.714,5.6152277
2017753935338536982,2.555,7.6180887,0.0,0.0,3.968,9660.509,4.167115
2220278084882399233,3.351,-155.2573,0.5757682,-36.1555,4.066,11912.42,6.4573007
1739528084341653554,2.429,95.81626,0.0,0.0,4.066,9660.509,5.984798
1955553935624241156,2.211,-40.01774,0.0,0.0,4.132,9225.714,6.492971
1955553935624241169,3.113,-5.7280464,0.0,0.0,3.951,11091.748,6.107577
1955928083110297610,2.39,-10.436108,0.0,0.0,4.161,9885.531,5.7438045
2028340634720403483,2.837,-103.27453,0.0,0.0,3.949,10351.422,5.561931
1766590630189858820,2.008,-21.45885,0.0,0.0,4.196,8810.488,4.4453497
2222628088720654337,3.252,-143.86504,0.0,0.0,4.037,11885.022,6.5975866
2223428082214109185,2.314,-134.34663,0.0,0.0,4.165,9660.509,5.7105756
2028390636595445786,2.657,-83.44682,0.0,0.0,4.136,10592.537,1.5922483
2028390636729663491,3.31,89.78031,0.0,0.0,4.122,12161.86,5.9690905
2028390636729663520,2.606,-108.94181,0.0,0.0,4.166,10592.537,5.5192304
1802078089665052673,3.988,-232.23999,0.0,0.0,4.051,13645.831,6.4002204
2053753939030966276,2.837,33.542637,0.0,0.0,3.949,10351.422,4.691424
1983640638033231887,3.104,-44.638794,0.0,0.0,3.9,10839.27,4.685432
2053903932039626758,3.313,75.99941,0.0,0.0,4.007,11885.022,5.411559
1983690635613306899,2.314,-138.8496,0.0,0.0,4.165,9660.509,5.8422065
1956378088308736013,2.472,-32.28879,0.0,0.0,4.097,9885.531,5.264902
2017853939491274763,3.193,-26.939121,0.0,0.0,4.023,11614.486,5.5346336
2053828087212146689,2.8,25.5224,0.0,0.0,4.143,11091.748,5.122684
2004140632901156869,2.042,-78.218254,0.0,0.0,4.165,8810.488,5.1257277
2237053930519396357,2.427,-77.1034,0.0,0.0,4.184,10115.795,3.4793732
2054128082222055430,2.516,39.967846,0.0,0.0,4.175,10351.422,6.52804
2234728089630277635,2.175,-64.66826,0.0,0.0,4.099,9015.711,5.9250474
1947940637806428170,2.281,37.911964,0.0,0.0,4.065,9225.714,1.9053862
1736203938568339457,2.354,-14.760857,0.0,0.0,4.133,9660.509,3.6959488
2198290635465687043,2.837,-54.224815,0.6915464,-75.444595,3.949,10351.422,5.797821
1811478089448816641,2.075,-21.01292,0.0,0.0,4.132,8810.488,2.06184
1948240637111304201,2.753,35.61526,0.0,0.0,4.126,10839.27,4.4480877
1729390630217449606,2.109,-17.935743,0.7992978,-81.11105,4.099,8810.488,5.6715
2274328087665573901,2.39,20.399261,0.0,0.0,4.161,9885.531,3.796418
2238103938219900929,3.045,-92.53502,0.0,0.0,3.875,10592.537,2.0192008
2018178084833853477,3.834,-104.99974,0.0,0.0,3.839,12445.146,3.4467607
2274378089674833925,2.142,38.932404,0.0,0.0,4.133,9015.711,5.54826
2274378089674833928,2.107,83.20355,0.0,0.0,4.166,9015.711,5.542002
2018178089397256195,3.351,8.593585,0.6815367,33.655846,4.066,11912.42,2.2540784
2274478080808452112,2.736,36.82081,0.0,0.0,3.958,10115.795,3.5417595
1986103934787256326,2.677,167.1045,0.0,0.0,4.175,10375.284,2.8653338
1986103934921474061,4.335,136.10411,0.0,0.0,4.098,14621.771,5.1140966
1986103934921474072,2.474,-63.368248,0.0,0.0,4.154,10115.795,1.9962981
1733090632739586059,2.353,92.54149,0.0,0.0,4.065,9440.608,3.4993591
2018278088852373506,2.468,-29.788671,0.0,0.0,4.033,9660.509,5.195386
1986153936796516375,2.743,-53.94263,0.0,0.0,4.015,10351.422,4.974178
2018203932081258521,2.641,16.815672,0.0,0.0,3.965,9885.531,3.7599318
1948840631157653509,2.785,-4.019215,0.0,0.0,3.925,10115.795,1.5524013
2242853935960293382,2.141,22.104984,0.0,0.0,4.066,8810.488,5.6631494
